DimInvestmentID,DimAccountID,InvestmentManagerID,Name,AssetClass,SubAssetClass,InvestmentRegime,IsPrimaryAccount,AsOfDate,NAV,Twr1Month,Twr3Month,Twr1Year,Twr3Year,Twr5Year,Twr10Year,TwrFytd,TwrYtd,TwrSince98,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,DimPortfolioID,BenchmarkDimAccountID,Account,DimBenchmarkID,BenchmarkName,Twr6Month,Twr2Year,Twr4Year,Twr7Year
4406,80255,Charles-Lim,Charles-Lim Asia,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.001884,0.113512,-0.196716,-0.01458,-0.006434,0.03566,-0.028677,-0.196716,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,-0.040531,-0.125134,0.031199,0.054186
20584,77135,Proa Partners,Proa,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.082118,0.283215,-0.102913,0.027149,-0.00524,0.042148,0.051086,0.082118,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,0.051003,-0.107939,0.033357,0.078311
20584,77135,Proa Partners,Proa,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.001884,0.113512,-0.196716,-0.01458,-0.006434,0.03566,-0.028677,-0.196716,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,-0.040531,-0.125134,0.031199,0.054186
20584,110597,Proa Partners,Proa,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.082118,0.283215,-0.102913,0.027149,-0.00524,0.042148,0.051086,0.082118,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,0.051003,-0.107939,0.033357,0.078311
20584,110597,Proa Partners,Proa,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.001884,0.113512,-0.196716,-0.01458,-0.006434,0.03566,-0.028677,-0.196716,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,-0.040531,-0.125134,0.031199,0.054186
1993,110117,Hillhouse,Hillhouse Gaoling,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.117807,0.52543,-0.099289,-0.022846,-0.045245,0.033513,0.084453,0.117807,,1.2754,,20415062074,22828961623,12,87726,IX1F00078668,3030,MSCI China,0.086918,-0.201246,-0.002767,0.069015
1993,110117,Hillhouse,Hillhouse Gaoling,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.052048,0.13528,-0.217986,-0.073778,-0.044039,0.026206,-0.029839,-0.217986,,0.9048,,19375405774,20415062074,12,87726,IX1F00078668,3030,MSCI China,-0.119449,-0.217189,-0.004381,0.031891
1993,75155,Hillhouse,Hillhouse Gaoling,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.117807,0.52543,-0.099289,-0.022846,-0.045245,0.033513,0.084453,0.117807,,1.2754,,20415062074,22828961623,12,87726,IX1F00078668,3030,MSCI China,0.086918,-0.201246,-0.002767,0.069015
1993,75155,Hillhouse,Hillhouse Gaoling,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.052048,0.13528,-0.217986,-0.073778,-0.044039,0.026206,-0.029839,-0.217986,,0.9048,,19375405774,20415062074,12,87726,IX1F00078668,3030,MSCI China,-0.119449,-0.217189,-0.004381,0.031891
2629,82355,CoreView Capital Management,CoreView China,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.117807,0.52543,-0.099289,-0.022846,-0.045245,0.033513,0.084453,0.117807,,1.2754,,20415062074,22828961623,12,87726,IX1F00078668,3030,MSCI China,0.086918,-0.201246,-0.002767,0.069015
2629,82355,CoreView Capital Management,CoreView China,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.052048,0.13528,-0.217986,-0.073778,-0.044039,0.026206,-0.029839,-0.217986,,0.9048,,19375405774,20415062074,12,87726,IX1F00078668,3030,MSCI China,-0.119449,-0.217189,-0.004381,0.031891
2629,88758,CoreView Capital Management,CoreView China,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.117807,0.52543,-0.099289,-0.022846,-0.045245,0.033513,0.084453,0.117807,,1.2754,,20415062074,22828961623,12,87726,IX1F00078668,3030,MSCI China,0.086918,-0.201246,-0.002767,0.069015
2629,88758,CoreView Capital Management,CoreView China,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.052048,0.13528,-0.217986,-0.073778,-0.044039,0.026206,-0.029839,-0.217986,,0.9048,,19375405774,20415062074,12,87726,IX1F00078668,3030,MSCI China,-0.119449,-0.217189,-0.004381,0.031891
3384,713,UTIMCO,Total Emerging Markets Public Equity,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.078961,0.221575,-0.121182,0.014034,-0.014761,0.0207,0.044886,0.078961,,9.4689,,63184999696,68168138572,12,89951,IX1F00274888,103,EM Policy Blended BM,0.049249,-0.097075,0.020003,0.073381
3384,713,UTIMCO,Total Emerging Markets Public Equity,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.014056,0.097025,-0.200913,-0.026939,-0.013961,0.014361,-0.031581,-0.200913,,9.2145,,63736232609,63184999696,12,89951,IX1F00274888,103,EM Policy Blended BM,-0.029927,-0.117517,0.022028,0.051665
9993,116237,Marshall Wace,Marshall Wace EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.078961,0.221575,-0.121182,0.014034,-0.014761,0.0207,0.044886,0.078961,,9.4689,,63184999696,68168138572,12,89951,IX1F00274888,3510,MSCI EM,0.049249,-0.097075,0.020003,0.073381
9993,116237,Marshall Wace,Marshall Wace EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.014056,0.097025,-0.200913,-0.026939,-0.013961,0.014361,-0.031581,-0.200913,,9.2145,,63736232609,63184999696,12,89951,IX1F00274888,3510,MSCI EM,-0.029927,-0.117517,0.022028,0.051665
9993,81515,Marshall Wace,Marshall Wace EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.078961,0.221575,-0.121182,0.014034,-0.014761,0.0207,0.044886,0.078961,,9.4689,,63184999696,68168138572,12,89951,IX1F00274888,3510,MSCI EM,0.049249,-0.097075,0.020003,0.073381
9993,81515,Marshall Wace,Marshall Wace EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.014056,0.097025,-0.200913,-0.026939,-0.013961,0.014361,-0.031581,-0.200913,,9.2145,,63736232609,63184999696,12,89951,IX1F00274888,3510,MSCI EM,-0.029927,-0.117517,0.022028,0.051665
5564,13671,DFA,DimensionalEM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.078961,0.221575,-0.121182,0.014034,-0.014761,0.0207,0.044886,0.078961,,9.4689,,63184999696,68168138572,12,89951,IX1F00274888,3510,MSCI EM,0.049249,-0.097075,0.020003,0.073381
2310,6352,UTIMCO,Public EM Passive,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.078961,0.221575,-0.121182,0.014034,-0.014761,0.0207,0.044886,0.078961,,9.4689,,63184999696,68168138572,12,89951,IX1F00274888,3510,MSCI EM,0.049249,-0.097075,0.020003,0.073381
2310,6352,UTIMCO,Public EM Passive,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.014056,0.097025,-0.200913,-0.026939,-0.013961,0.014361,-0.031581,-0.200913,,9.2145,,63736232609,63184999696,12,89951,IX1F00274888,3510,MSCI EM,-0.029927,-0.117517,0.022028,0.051665
6817,116117,Marshall Wace,Marshall Wace US 150-50,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
6817,116117,Marshall Wace,Marshall Wace US 150-50,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
6817,81395,Marshall Wace,Marshall Wace US 150-50,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
6817,81395,Marshall Wace,Marshall Wace US 150-50,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
761,81215,DE Shaw,DE Shaw US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
761,81215,DE Shaw,DE Shaw US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
761,1012,DE Shaw,DE Shaw US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
761,1012,DE Shaw,DE Shaw US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
188,5632,UTIMCO,MSCI US Passive,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
188,5632,UTIMCO,MSCI US Passive,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
8137,89358,Echo Street,Echo Street New World,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
8137,89358,Echo Street,Echo Street New World,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
8137,82715,Echo Street,Echo Street New World,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
8137,82715,Echo Street,Echo Street New World,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
6345,117137,Echo Street,Echo Street Select Plus,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
6345,117137,Echo Street,Echo Street Select Plus,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
6345,82175,Echo Street,Echo Street Select Plus,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
6345,82175,Echo Street,Echo Street Select Plus,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
1961,117017,Echo Street,Echo Street Select,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
1961,117017,Echo Street,Echo Street Select,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
1961,82115,Echo Street,Echo Street Select,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,0.066417,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,664,MSCI United States,-0.007271,0.044224,0.120674,0.126399
1961,82115,Echo Street,Echo Street Select,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,0.063884,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,664,MSCI United States,0.018303,0.006774,0.124942,0.107507
2026,81935,Two Sigma,Two Sigma US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.068873,0.058811,-0.082438,0.095098,0.091203,0.122806,0.039406,0.068873,0.075954,11.7335,,396107000000,402451000000,12,98043,IX1F00003858,2524,Russell 3000,0.000617,0.044044,0.121667,0.130306
2026,81935,Two Sigma,Two Sigma US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.058553,0.071821,-0.192069,0.070663,0.087883,0.121326,-0.027568,-0.192069,0.073291,11.5879,,377858000000,376909000000,12,98043,IX1F00003858,2524,Russell 3000,0.023969,0.007599,0.12609,0.110351
2026,116717,Two Sigma,Two Sigma US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.068873,0.058811,-0.082438,0.095098,0.091203,0.122806,0.039406,0.068873,0.075954,11.7335,,396107000000,402451000000,12,98043,IX1F00003858,2524,Russell 3000,0.000617,0.044044,0.121667,0.130306
2026,116717,Two Sigma,Two Sigma US 130-30,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.058553,0.071821,-0.192069,0.070663,0.087883,0.121326,-0.027568,-0.192069,0.073291,11.5879,,377858000000,376909000000,12,98043,IX1F00003858,2524,Russell 3000,0.023969,0.007599,0.12609,0.110351
22685,115337,BlueSpruce,WhiteSpruce,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
22685,80675,BlueSpruce,WhiteSpruce,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
8111,89538,BlueSpruce,BlueSpruce Dislocation Fund - CI,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
8111,82775,BlueSpruce,BlueSpruce Dislocation Fund - CI,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
10473,117197,"Texas McCombs Investment Advisers, LLC",UT Longhorn Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
10473,82235,"Texas McCombs Investment Advisers, LLC",UT Longhorn Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
3293,117317,Texas A&M University,TAMU Reveille Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
3293,82295,Texas A&M University,TAMU Reveille Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.062834,0.057573,-0.082159,0.098842,0.095402,0.126801,0.037908,0.062834,0.073979,,,321329000000,341136000000,12,88326,IX1F00079488,2884,S&P 500,-0.00442,0.06377,0.127223,0.132763
22685,115337,BlueSpruce,WhiteSpruce,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
22685,80675,BlueSpruce,WhiteSpruce,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
10473,117197,"Texas McCombs Investment Advisers, LLC",UT Longhorn Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
10473,82235,"Texas McCombs Investment Advisers, LLC",UT Longhorn Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
8111,89538,BlueSpruce,BlueSpruce Dislocation Fund - CI,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
8111,82775,BlueSpruce,BlueSpruce Dislocation Fund - CI,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
3293,117317,Texas A&M University,TAMU Reveille Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
3293,82295,Texas A&M University,TAMU Reveille Fund,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.057614,0.075611,-0.181109,0.076606,0.094249,0.125625,-0.023452,-0.181109,0.071562,8.9944,,342892000000,321329000000,12,88326,IX1F00079488,2884,S&P 500,0.023092,0.026625,0.131782,0.114809
18916,101778,UTIMCO,MSCI US Value LC,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.03209,0.053842,-0.008049,0.084087,0.069116,0.103585,0.075251,0.03209,0.063745,11.6933,,178165000000,183792000000,12,91508,IX1F00128388,1024,MSCI US Value,0.044972,0.115933,0.098668,0.107422
18916,101778,UTIMCO,MSCI US Value LC,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.037375,0.134887,-0.06242,0.063734,0.070325,0.106827,0.041819,-0.06242,0.062594,11.6412,,192246000000,178165000000,12,91508,IX1F00128388,1024,MSCI US Value,0.069735,0.091947,0.109127,0.09553
3060,5692,UTIMCO,GS US Value Passive,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.03209,0.053842,-0.008049,0.084087,0.069116,0.103585,0.075251,0.03209,0.063745,11.6933,,178165000000,183792000000,12,91508,IX1F00128388,1024,MSCI US Value,0.044972,0.115933,0.098668,0.107422
3060,5692,UTIMCO,GS US Value Passive,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.037375,0.134887,-0.06242,0.063734,0.070325,0.106827,0.041819,-0.06242,0.062594,11.6412,,192246000000,178165000000,12,91508,IX1F00128388,1024,MSCI US Value,0.069735,0.091947,0.109127,0.09553
18658,13852,UTIMCO,Total Global Developed Equity,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
18658,13852,UTIMCO,Total Global Developed Equity,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
16573,116057,TPG Capital,TPG LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
16573,116057,TPG Capital,TPG LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
16573,81275,TPG Capital,TPG LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
16573,81275,TPG Capital,TPG LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
16394,101958,UTIMCO,MSCI EM Reallocation,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
16394,101958,UTIMCO,MSCI EM Reallocation,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
9686,103997,Eminence,Eminence Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
