DimAccountID,ACCOUNT,LONG_NAME,ACCOUNTSOURCENAME,IsPrimaryAccount,Source,NAVColumnName,ShowAccount
105199,UGEG04100000,TOTAL REAL ESTATE,Mellon,TRUE,DW,NAV,1
104419,UGEG03500000,MORE CORR EM MKT EQ,Mellon,TRUE,DW,NAV,1
103999,UGEG03200000,MORE CORR DEV CTRY,Mellon,TRUE,DW,NAV,1
103699,UGEG02900000,MORE CORR RL EST,Mellon,TRUE,DW,NAV,1
80529,IX1F00130948,Barclays Capital Global Inflation-Linked: U.S. TIPS Index,Mellon,TRUE,DW,NAV,1
88987,IX1F00112407,MSCI All Country World Investable Market Net Index,Mellon,TRUE,DW,NAV,1
88447,IX1F00109378,MSCI US REIT Index,Mellon,TRUE,DW,NAV,1
87547,IX1F00100188,MSCI EAFE + Canada Net Dividend Index,Mellon,TRUE,DW,NAV,1
81486,IX1F00061088,Russell 3000 Value Index,Mellon,TRUE,DW,NAV,1
91508,IX1F00128388,MSCI United States-Value Index,Mellon,TRUE,DW,NAV,1
80226,IX1F0005747C,MSCI Emerging Markets Small Cap Net Index,Mellon,TRUE,DW,NAV,1
78606,IX1F00053058,MSCI United States Net Dividend Index,Mellon,TRUE,DW,NAV,1
78366,IX1F0005296C,S&P Pan Arab Net Index,Mellon,TRUE,DW,NAV,1
81787,IX1F00092528,MSCI World Ex United States Net Dividend,Mellon,TRUE,DW,NAV,1
78006,IX1F00052708,MSCI EAFE Net Dividend Index,Mellon,TRUE,DW,NAV,1
88386,IX1F00079527,MSCI Emerging Markets Investable Market Index Net,Mellon,TRUE,DW,NAV,1
77886,IX1F00052438,MSCI World Net Dividend Index,Mellon,TRUE,DW,NAV,1
85152,IX1F00396137,MSCI Emerging Markets Ex China Index~,Mellon,TRUE,DW,NAV,1
88326,IX1F00079488,S&P 500 - Total Return Index,Mellon,TRUE,DW,NAV,1
84732,IX1F00371967,MSCI India Mid Cap Index,Mellon,TRUE,DW,NAV,1
87726,IX1F00078668,MSCI China Index,Mellon,TRUE,DW,NAV,1
83232,IX1F00343447,MSCI China A International NET Index,Mellon,TRUE,DW,NAV,1
82992,IX1F00342167,HFRI Event Driven Multi-Strategy Index,Mellon,TRUE,DW,NAV,1
82812,IX1F00337457,MSCI China All Shares Net Index,Mellon,TRUE,DW,NAV,1
82692,IX1F00335937,MSCI EMERGING FRONTIER MARKETS AFRICA EX SOUTH AFRICA NET INDEX,Mellon,TRUE,DW,NAV,1
82332,IX1F00309178,MSCI All Country Asia x Japan Net Dividend Index,Mellon,TRUE,DW,NAV,1
81732,IX1F00301098,NASDAQ Biotech Index,Mellon,TRUE,DW,NAV,1
81672,IX1F00300908,Barclays Global High Yield Index,Mellon,TRUE,DW,NAV,1
86482,UPFF23920002,PUF PROA Partners,Mellon,TRUE,DW,NAV,1
81552,IX1F00298908,Dow Jones UBS Commodity Index TR,Mellon,TRUE,DW,NAV,1
86362,UPFF23910002,PUF Squadra Tex LLC,Mellon,TRUE,DW,NAV,1
84308,IX1F00126038,MSCI EAFE Value Net Dividend Index,Mellon,TRUE,DW,NAV,1
86002,UPFF23870002,PUF Hillhouse Pool,Mellon,TRUE,DW,NAV,1
85942,UPFF23860002,PUF Silchester,Mellon,TRUE,DW,NAV,1
85822,UPFF23850002,PUF Dynamo,Mellon,TRUE,DW,NAV,1
85222,UPFF23780002,PUF HDFC,Mellon,TRUE,DW,NAV,1
80172,IX1F00285998,MSCI All Country World Net Index,Mellon,TRUE,DW,NAV,1
79572,IX1F00285408,MSCI All Country Asia Pacific Net Index,Mellon,TRUE,DW,NAV,1
93003,IX1F0000194C,JP Morgan Emerging Market Bond Index Global - Restricted Use,Mellon,TRUE,DW,NAV,1
78372,IX1F00281838,MSCI Taiwan Net Dividend Index,Mellon,TRUE,DW,NAV,1
101525,IX1F00046088,MSCI India Index,Mellon,TRUE,DW,NAV,1
91925,IX1F0003428C,FTSE EPRA/NAREIT Developed ex US Index Net TRI,Mellon,TRUE,DW,NAV,1
90665,IX1F00032648,Russell Top 200 Index,Mellon,TRUE,DW,NAV,1
1313,UGEG04100000,GEF TOTAL RE,,TRUE,HistoricalLoad,NAV,1
773,UGEG03500000,GEF MORE CORR EM MKT EQ,,TRUE,HistoricalLoad,NAV,1
713,UGEG03500000,GEF EM Public Equity,,TRUE,HistoricalLoad,NAV,1
653,UGEG03500000,GEF EM PUBLIC EQ,,TRUE,HistoricalLoad,NAV,1
413,UGEG03200000,GEF Total Dev Public Equity,,TRUE,HistoricalLoad,NAV,1
353,UGEG03200000,GEF MORE CORR DEV CTRY,,TRUE,HistoricalLoad,NAV,1
293,UGEG03200000,GEF DEV PUBLIC EQ,,TRUE,HistoricalLoad,NAV,1
9960,UTEG09300000,Infra - Transportation,,TRUE,HistoricalLoad,NAV,1
9900,UTEG09200000,Infra - Power & Renewables,,TRUE,HistoricalLoad,NAV,1
9840,UTEG09100000,Infra - Communications,,TRUE,HistoricalLoad,NAV,1
9480,UTEG07200000,Total Infrastructure,,TRUE,HistoricalLoad,NAV,1
9420,UTEG07100000,Total Natural Resources,,TRUE,HistoricalLoad,NAV,1
9360,UTEG07100000,TOTAL NATURAL RESOUR,,TRUE,HistoricalLoad,NAV,1
9300,UTEG07000000,Private Equity,,TRUE,HistoricalLoad,NAV,1
9240,UTEG06900000,PE Total Pvt Eq and EM,,TRUE,HistoricalLoad,NAV,1
9180,UTEG06900000,,,TRUE,HistoricalLoad,NAV,1
8700,UTEG06000000,Total Private Equity,,TRUE,HistoricalLoad,NAV,1
8640,UTEG05900000,NR - Metals & Mining,,TRUE,HistoricalLoad,NAV,1
8580,UTEG05800000,PE Infrastructure,,TRUE,HistoricalLoad,NAV,1
8520,UTEG05800000,PE Infra Diversified,,TRUE,HistoricalLoad,NAV,1
8460,UTEG05800000,Infra - Diversified,,TRUE,HistoricalLoad,NAV,1
8340,UTEG05600000,PE Energy Service,,TRUE,HistoricalLoad,NAV,1
8280,UTEG05500000,PE Infr Energy Midstream,,TRUE,HistoricalLoad,NAV,1
8220,UTEG05500000,Infra - Energy Midstream,,TRUE,HistoricalLoad,NAV,1
8160,UTEG05400000,NR - Agriculture,,TRUE,HistoricalLoad,NAV,1
7860,UTEG04740000,,,TRUE,HistoricalLoad,NAV,1
7800,UTEG04730000,,,TRUE,HistoricalLoad,NAV,1
7740,UTEG04600000,Venture Capital,,TRUE,HistoricalLoad,NAV,1
7680,UTEG04600000,PE Total Venture,,TRUE,HistoricalLoad,NAV,1
7500,UTEG04300000,Total EM Market Eq,,TRUE,HistoricalLoad,NAV,1
7440,UTEG04300000,PRIVATE EMERGING MKT,,TRUE,HistoricalLoad,NAV,1
7380,UTEG04300000,Private Emerging Markets,,TRUE,HistoricalLoad,NAV,1
7320,UTEG04300000,PE Total Emerging Mkts,,TRUE,HistoricalLoad,NAV,1
7200,UTEG04100000,Total Private Real Estate,,TRUE,HistoricalLoad,NAV,1
7140,UTEG04100000,TOT PVT REAL ESTATE,,TRUE,HistoricalLoad,NAV,1
7080,UTEG04100000,PE Total Real Estate,,TRUE,HistoricalLoad,NAV,1
6960,UTEG03900000,Total Cr Related Fixed,,TRUE,HistoricalLoad,NAV,1
6900,UTEG03900000,Private Credit,,TRUE,HistoricalLoad,NAV,1
6840,UTEG03900000,PE Total Credit,,TRUE,HistoricalLoad,NAV,1
6780,UTEG00070000,Private RE - Latin America,,TRUE,HistoricalLoad,NAV,1
6720,UTEG00060000,Private RE - US & Canada,,TRUE,HistoricalLoad,NAV,1
6660,UTEG00050000,Private RE - Global,,TRUE,HistoricalLoad,NAV,1
6600,UTEG00040000,Private RE - Europe,,TRUE,HistoricalLoad,NAV,1
6540,UTEG00040000,,,TRUE,HistoricalLoad,NAV,1
6480,UTEG00030000,Private RE - Asia,,TRUE,HistoricalLoad,NAV,1
6420,UTEG00010000,Total Fund,,TRUE,HistoricalLoad,NAV,1
1017,UTBG25650000,ITF Long Treasury,,TRUE,HistoricalLoad,NAV,1
957,UTBG25300000,ITF Wellington Commodity NR,,TRUE,HistoricalLoad,NAV,1
897,UTBG24590000,ITF Total Directional Hedge,,TRUE,HistoricalLoad,NAV,1
837,UTBG11000000,ITF Cash and Equivalents,,TRUE,HistoricalLoad,NAV,1
477,UTBG04100000,ITF TOTAL REAL ESTATE,,TRUE,HistoricalLoad,NAV,1
417,UTBG04100000,ITF TOTAL RE,,TRUE,HistoricalLoad,NAV,1
14921,IX1F00130948,Lehman Brothers Global Inflation-Linked: US TIPS,,TRUE,HistoricalLoad,NAV,1
14861,IX1F00130948,Bloomberg Global Inflation-Linked: U.S. TIPS Index,,TRUE,HistoricalLoad,NAV,1
14801,IX1F00130948,Bloomberg Barclays Global Inflation-Linked: U.S. TIPS Index,,TRUE,HistoricalLoad,NAV,1
14741,IX1F00130948,Barclays Global Inflation-Linked: U.S. TIPS Index,,TRUE,HistoricalLoad,NAV,1
14681,IX1F00130948,Barclays Capital Global Inflation-Linked: US TIPS Index,,TRUE,HistoricalLoad,NAV,1
2327,IX1F00335937,MSCI Emerging Frontier Markets Africa x South Africa Net Idx,,TRUE,HistoricalLoad,NAV,1
2267,IX1F00335937,MSCI Emerging Frontier Markets Africa Ex South Africa Net In,,TRUE,HistoricalLoad,NAV,1
8321,IX1F00126038,MSCI EAFE Net Div-Value Index,,TRUE,HistoricalLoad,NAV,1
13433,UPFF23200002,PUF Value Act Capital,,TRUE,HistoricalLoad,NAV,1
12713,UPFF22810002,PUF Cantillon,,TRUE,HistoricalLoad,NAV,1
12233,UPFF22590002,PUF Russian Prosperity Fund,,TRUE,HistoricalLoad,NAV,1
9473,UPFF20580002,PUF PIMCO Fixed Income,,TRUE,HistoricalLoad,NAV,1
1121,IX1F00109378,Morgan Stanley REIT Index,,TRUE,HistoricalLoad,NAV,1
8153,ULTG00010000,Ltf Total Fund,,TRUE,HistoricalLoad,NAV,1
7073,UGEGX0903084,ITF Total Public Equity BM,,TRUE,HistoricalLoad,NAV,1
7013,UGEGX0903084,ITF MCC Tot Dev and EM Eq,,TRUE,HistoricalLoad,NAV,1
6953,UGEGX0903083,PUF/GEF MCC Tot Dev and EM Eq,,TRUE,HistoricalLoad,NAV,1
6893,UGEGX0903083,PUF GEF Total Public Equity BM,,TRUE,HistoricalLoad,NAV,1
6653,UGEGX0903068,Cambridge/NCREIF Index,,TRUE,HistoricalLoad,NAV,1
6593,UGEGX0903068,Blended Private Real Estate,,TRUE,HistoricalLoad,NAV,1
6413,UGEGX0903059,PUFGEF Real Estate Asset Class,,TRUE,HistoricalLoad,NAV,1
42,IX1F00130948,Lehman Brothers Treasury Inflation Protected Sec,,TRUE,HistoricalLoad,NAV,1
4913,UGEGX0903019,Venture Economics Benchmark,,TRUE,HistoricalLoad,NAV,1
4853,UGEGX0903019,Cambridge/Venture Economics,,TRUE,HistoricalLoad,NAV,1
4793,UGEGX0903019,Blended Private Equity,,TRUE,HistoricalLoad,NAV,1
4253,UGEGX0903006,Equity Hedge-Composite,,TRUE,HistoricalLoad,NAV,1
4073,UGEGX0903003,ITF Historical Policy wVE,,TRUE,HistoricalLoad,NAV,1
4013,UGEGX0903001,PUF Historical Policy wVE,,TRUE,HistoricalLoad,NAV,1
3653,UGEG25700000,GEF Strategic Partnerships,,TRUE,HistoricalLoad,NAV,1
3593,UGEG25650000,GEF Long Treasury,,TRUE,HistoricalLoad,NAV,1
3533,UGEG25300000,GEF Wellington Commodity NR,,TRUE,HistoricalLoad,NAV,1
3413,UGEG24590000,GEF Total Directional Hedge,,TRUE,HistoricalLoad,NAV,1
1373,UGEG04100000,GEF TOTAL REAL ESTATE,,TRUE,HistoricalLoad,NAV,1
13915,UTAG00030000,SI Fund Pool,,TRUE,HistoricalLoad,NAV,1
13855,UTAG00010000,EQ/D Fund Fool,,TRUE,HistoricalLoad,NAV,1
5215,UPHG00010000,TOTAL CONSOLIDATION,,TRUE,HistoricalLoad,NAV,1
4795,UPFG25700000,PUF Strategic Partnerships,,TRUE,HistoricalLoad,NAV,1
4735,UPFG25650000,PUF Long Treasury,,TRUE,HistoricalLoad,NAV,1
4675,UPFG25300000,PUF Wellington Commodity NR,,TRUE,HistoricalLoad,NAV,1
4615,UPFG24590000,PUF Total Directional Hedge,,TRUE,HistoricalLoad,NAV,1
4315,UPFG12030000,Puf Pimco Consolidated,,TRUE,HistoricalLoad,NAV,1
3235,UPFG10170000,PUF Internal Fixed Income,,TRUE,HistoricalLoad,NAV,1
2395,UPFG04100000,PUF TOTAL REAL ESTATE,,TRUE,HistoricalLoad,NAV,1
2335,UPFG04100000,PUF TOTAL RE,,TRUE,HistoricalLoad,NAV,1
1855,UPFG03500000,PUF MORE CORR EM MKT EQ,,TRUE,HistoricalLoad,NAV,1
1795,UPFG03500000,PUF EM Public Equity,,TRUE,HistoricalLoad,NAV,1
1735,UPFG03500000,PUF EM PUBLIC EQ,,TRUE,HistoricalLoad,NAV,1
1495,UPFG03200000,PUF Total Dev Public Equity,,TRUE,HistoricalLoad,NAV,1
1435,UPFG03200000,PUF MORE CORR DEV CTRY,,TRUE,HistoricalLoad,NAV,1
1375,UPFG03200000,PUF DEV PUBLIC EQ,,TRUE,HistoricalLoad,NAV,1
1135,UPFG02900000,PUF Public Real Estate,,TRUE,HistoricalLoad,NAV,1
1075,UPFG02900000,PUF MORE CORR RL EST,,TRUE,HistoricalLoad,NAV,1
655,UPFG02300000,PUF Cr Related Fixed Income,,TRUE,HistoricalLoad,NAV,1
475,UPFG02010000,PUF Total Inv Gr Fixed Income,,TRUE,HistoricalLoad,NAV,1
415,UPFG02010000,PUF Public Inv Grade Comp,,TRUE,HistoricalLoad,NAV,1
355,UPFG02010000,PUF MCC Inv Grade Comp,,TRUE,HistoricalLoad,NAV,1
295,UPFG02010000,PUF MCC Inv Gr less Liq Infl,,TRUE,HistoricalLoad,NAV,1
175,UPFG00450000,PUF Global Developed Equity,,TRUE,HistoricalLoad,NAV,1
115,UPFG00450000,PUF GLOBAL DEV EQUITY,,TRUE,HistoricalLoad,NAV,1
5925,IX1F00262588,Lehman Brothers Global Aggregate USD Hedged,,TRUE,HistoricalLoad,NAV,1
5865,IX1F00262588,Lehman Brothers Global Aggregate (USD Hedged) Index,,TRUE,HistoricalLoad,NAV,1
5805,IX1F00262588,Bloomberg Global Aggregate (USDH),,TRUE,HistoricalLoad,NAV,1
5745,IX1F00262588,Bloomberg Barclays Global Aggregate (USDH),,TRUE,HistoricalLoad,NAV,1
5685,IX1F00262588,Barclays Global Aggregate (USDH),,TRUE,HistoricalLoad,NAV,1
5625,IX1F00262588,Barclays Capital Global Aggregate (USDH),,TRUE,HistoricalLoad,NAV,1
5565,IX1F00262588,Barclays Capital Global Aggregate (USD Hedged) Index,,TRUE,HistoricalLoad,NAV,1
1487,IX1F00301098,NASDAQ Biotech Price Index,,TRUE,HistoricalLoad,NAV,1
1427,IX1F00300908,Lehman Brothers Global High Yield Index,,TRUE,HistoricalLoad,NAV,1
1367,IX1F00300908,Bloomberg Global High Yield Index,,TRUE,HistoricalLoad,NAV,1
1307,IX1F00300908,Bloomberg Barclays Global High Yield Index,,TRUE,HistoricalLoad,NAV,1
1247,IX1F00300908,Barclays Capital Global High Yield Index,,TRUE,HistoricalLoad,NAV,1
1187,IX1F00298908,Dow Jones AIG Commodity Index TR,,TRUE,HistoricalLoad,NAV,1
1127,IX1F00298908,Dow Jones AIG Commodity Index,,TRUE,HistoricalLoad,NAV,1
1067,IX1F00298908,Bloomberg Commodity Index Total Return,,TRUE,HistoricalLoad,NAV,1
14932,UGEG02900000,GEF Public Real Estate,,TRUE,HistoricalLoad,NAV,1
14872,UGEG02900000,GEF MORE CORR RL EST,,TRUE,HistoricalLoad,NAV,1
14452,UGEG02300000,GEF Cr Related Fixed Income,,TRUE,HistoricalLoad,NAV,1
14272,UGEG02010000,GEF Total Inv Gr Fixed Income,,TRUE,HistoricalLoad,NAV,1
14212,UGEG02010000,GEF Public Inv Grade Comp,,TRUE,HistoricalLoad,NAV,1
14152,UGEG02010000,GEF MCC Inv Grade Comp,,TRUE,HistoricalLoad,NAV,1
14092,UGEG02010000,GEF MCC Inv Gr less Liq Infl,,TRUE,HistoricalLoad,NAV,1
13852,UGEG00450000,GEF Global Developed Equity,,TRUE,HistoricalLoad,NAV,1
13792,UGEG00450000,GEF GLOBAL DEV EQUITY,,TRUE,HistoricalLoad,NAV,1
13672,UGEG00443000,GEF Non-US Dev Public Equity,,TRUE,HistoricalLoad,NAV,1
13612,UGEG00443000,GEF NON-US DEV EQUITY,,TRUE,HistoricalLoad,NAV,1
13312,UGEG00422000,GEF US Public Equity,,TRUE,HistoricalLoad,NAV,1
12652,UGEG00170000,GEF Internal Fixed Income,,TRUE,HistoricalLoad,NAV,1
12232,UGEG00142000,GEF Global Fixed Income,,TRUE,HistoricalLoad,NAV,1
10852,UGEG00015500,GEF Total Fund excl STAA,,TRUE,HistoricalLoad,NAV,1
10672,UGEG00012100,GEF Total Public Equity,,TRUE,HistoricalLoad,NAV,1
10612,UGEG00010000,Total GEF Fund,,TRUE,HistoricalLoad,NAV,1
10552,UGEG00010000,GEF Total Fund,,TRUE,HistoricalLoad,NAV,1
10252,UGEF44260002,GEF PE Real Estate,,TRUE,HistoricalLoad,NAV,1
10192,UGEF44250002,GEF PE Infrastructure,,TRUE,HistoricalLoad,NAV,1
10132,UGEF44240002,GEF PE Natural Resources,,TRUE,HistoricalLoad,NAV,1
10072,UGEF44210002,GEF PE Emerging Markets,,TRUE,HistoricalLoad,NAV,1
10012,UGEF44200002,GEF PE Private Equity,,TRUE,HistoricalLoad,NAV,1
9952,UGEF44200002,GEF PE PRIV EQUITY,,TRUE,HistoricalLoad,NAV,1
8332,UGEF30410002,GEF TERM FIX IN MGRS,,TRUE,HistoricalLoad,NAV,1
8152,UGEF30160002,GEF Brandywine Global,,TRUE,HistoricalLoad,NAV,1
8032,UGEF30101002,GEF GMO Emerging Debt,,TRUE,HistoricalLoad,NAV,1
7852,UGEF30020002,GEF Internal Inv Grade Credit,,TRUE,HistoricalLoad,NAV,1
7792,UGEF30020002,GEF Credit Related Fixed,,TRUE,HistoricalLoad,NAV,1
7732,UGEF30010002,GEF Internal U.S. Nominal,,TRUE,HistoricalLoad,NAV,1
7672,UGEF30010002,GEF Dom Fixed Income,,TRUE,HistoricalLoad,NAV,1
7552,UGEF29620002,GEF SPX PUT SPREAD,,TRUE,HistoricalLoad,NAV,1
7372,UGEF29490002,GEF CARBON CRED FUT,,TRUE,HistoricalLoad,NAV,1
7312,UGEF29390002,GEF TAA EXP MGMT TRS,,TRUE,HistoricalLoad,NAV,1
7192,UGEF29370002,GEF MSCI EM EX CN SP,,TRUE,HistoricalLoad,NAV,1
7072,UGEF29350002,HTAA US TREASURIES,,TRUE,HistoricalLoad,NAV,1
7012,UGEF29340002,GEF TAA CMDTY SWAP,,TRUE,HistoricalLoad,NAV,1
6952,UGEF29330002,GEF TAA EM LONG FUT,,TRUE,HistoricalLoad,NAV,1
6892,UGEF29320002,GEF EM SHORT FUTURES,,TRUE,HistoricalLoad,NAV,1
6832,UGEF29320002,GEF EM FUTURES,,TRUE,HistoricalLoad,NAV,1
6772,UGEF29310002,GEF EM SHORT BETA,,TRUE,HistoricalLoad,NAV,1
6652,UGEF29290002,GEF TAA FX FUTURES,,TRUE,HistoricalLoad,NAV,1
6592,UGEF29280002,GEF TAA HIGH YLD SWP,,TRUE,HistoricalLoad,NAV,1
6532,UGEF29270002,GEF TAA INV GR SWP,,TRUE,HistoricalLoad,NAV,1
6352,UGEF29250002,GEF PUBLIC EM PASSIVE,,TRUE,HistoricalLoad,NAV,1
6292,UGEF29240002,GEF TAA CMDTY OPTION,,TRUE,HistoricalLoad,NAV,1
6232,UGEF29210002,GEF TAA GOLD FORWARD,,TRUE,HistoricalLoad,NAV,1
6112,UGEF29180002,GEF TAA DEV FUTURES,,TRUE,HistoricalLoad,NAV,1
6052,UGEF29170002,GEF TIPS SWAPS,,TRUE,HistoricalLoad,NAV,1
5992,UGEF29150002,GEF TAA Dev Options,,TRUE,HistoricalLoad,NAV,1
5932,UGEF29140002,GEF TAA DEV CNTRY,,TRUE,HistoricalLoad,NAV,1
5872,UGEF29140002,GEF DTAA DM EQ PASS,,TRUE,HistoricalLoad,NAV,1
5812,UGEF29130002,GEF TAA US SWAPS,,TRUE,HistoricalLoad,NAV,1
5752,UGEF29120002,GEF TAA NONUS DEV FX,,TRUE,HistoricalLoad,NAV,1
5692,UGEF29110002,GEF US VALUE PASSIVE,,TRUE,HistoricalLoad,NAV,1
5632,UGEF29100002,GEF MSCI US SWAPS,,TRUE,HistoricalLoad,NAV,1
5572,UGEF29090002,GEF TAA MLP Equity,,TRUE,HistoricalLoad,NAV,1
5512,UGEF29080002,GEF TAA EQUITY POS,,TRUE,HistoricalLoad,NAV,1
5392,UGEF29060002,GEF US Swaps,,TRUE,HistoricalLoad,NAV,1
5332,UGEF29050002,GEF US Levered EXP,,TRUE,HistoricalLoad,NAV,1
5272,UGEF29050002,GEF US Exposure Swaps,,TRUE,HistoricalLoad,NAV,1
5152,UGEF29030002,GEF TAA IG FI,,TRUE,HistoricalLoad,NAV,1
5092,UGEF29020002,GEF TAA Commodity Futures,,TRUE,HistoricalLoad,NAV,1
5032,UGEF29010002,GEF S&P 500 ETFS,,TRUE,HistoricalLoad,NAV,1
4972,UGEF29000002,GEF EAFE Swaps,,TRUE,HistoricalLoad,NAV,1
4912,UGEF29000002,GEF EAFE Exposure Swaps,,TRUE,HistoricalLoad,NAV,1
4372,UGEF27070002,GEF JANCHOR OPP I,,TRUE,HistoricalLoad,NAV,1
4312,UGEF27030002,GEF ACADIAN EM SL CP,,TRUE,HistoricalLoad,NAV,1
3532,UGEF26620002,Factor Basket DirHF Universe,,TRUE,HistoricalLoad,NAV,1
3472,UGEF26590002,GEF Arrowstreet World,,TRUE,HistoricalLoad,NAV,1
3412,UGEF26580002,GEF North of South EM,,TRUE,HistoricalLoad,NAV,1
3352,UGEF26570002,GEF WHITEOAK EM EXCH,,TRUE,HistoricalLoad,NAV,1
3292,UGEF26540002,GEF DM-EM HG NDEUCHF,,TRUE,HistoricalLoad,NAV,1
3232,UGEF26530002,GEF DM EM HG NDEUSKO,,TRUE,HistoricalLoad,NAV,1
3172,UGEF26520002,GEF DM EM HG NDUEEGF,,TRUE,HistoricalLoad,NAV,1
3112,UGEF26510002,GEF DM EM H NDDUWXUS,,TRUE,HistoricalLoad,NAV,1
3052,UGEF26500002,GEF DM EM HG GDDUUS,,TRUE,HistoricalLoad,NAV,1
2992,UGEF26490002,GEF Acadian Intl,,TRUE,HistoricalLoad,NAV,1
2932,UGEF26480002,GEF Acadian Global,,TRUE,HistoricalLoad,NAV,1
2812,UGEF26460002,GEF Voleon 150 50,,TRUE,HistoricalLoad,NAV,1
2752,UGEF26450002,GEF Dockside III,,TRUE,HistoricalLoad,NAV,1
2632,UGEF26420002,GEF Thrive Hldgs FLB,,TRUE,HistoricalLoad,NAV,1
2572,UGEF26410002,GEF Paradigm Fund,,TRUE,HistoricalLoad,NAV,1
2512,UGEF26400002,GEF Freestone Grove,,TRUE,HistoricalLoad,NAV,1
2452,UGEF26360002,GEF UTSA STUDENT,,TRUE,HistoricalLoad,NAV,1
2392,UGEF26350002,GEF UT DALLAS STDNT,,TRUE,HistoricalLoad,NAV,1
2332,UGEF26340002,GEF Dockside EQ,,TRUE,HistoricalLoad,NAV,1
2212,UGEF26290002,GEF TAA BASIS TRADES,,TRUE,HistoricalLoad,NAV,1
1972,UGEF26230002,GEF Carrhae Long,,TRUE,HistoricalLoad,NAV,1
1912,UGEF26220002,GEF INDUS JAP 120 20,,TRUE,HistoricalLoad,NAV,1
1852,UGEF26210002,GEF PERSEVERANCE CT,,TRUE,HistoricalLoad,NAV,1
1792,UGEF26200002,GEF Perseverance CALO,,TRUE,HistoricalLoad,NAV,1
13731,UGEF23920002,GEF WRITTEN OFF,,TRUE,HistoricalLoad,NAV,1
13611,UGEF23870002,GEF HILLHOUSE GAOLIN,,TRUE,HistoricalLoad,NAV,1
13131,UGEF23780002,GEF HDFC,,TRUE,HistoricalLoad,NAV,1
10491,UGEF22810002,GEF Cantillon,,TRUE,HistoricalLoad,NAV,1
9951,UGEF22590002,GEF Russian Prosperity Fund,,TRUE,HistoricalLoad,NAV,1
12414,UPFF44260002,PUF PE Real Estate,,TRUE,HistoricalLoad,NAV,1
12354,UPFF44250002,PUF PE Infrastructure,,TRUE,HistoricalLoad,NAV,1
12294,UPFF44240002,PUF PE Natural Resources,,TRUE,HistoricalLoad,NAV,1
12234,UPFF44210002,PUF PE Emerging Markets,,TRUE,HistoricalLoad,NAV,1
12174,UPFF44200002,PUF PE Private Equity,,TRUE,HistoricalLoad,NAV,1
7731,UGEF20580002,GEF PIMCO Fixed Income,,TRUE,HistoricalLoad,NAV,1
12114,UPFF44200002,PUF PE PRIV EQUITY,,TRUE,HistoricalLoad,NAV,1
10434,UPFF30410002,PUF TERM FIX IN MGRS,,TRUE,HistoricalLoad,NAV,1
10254,UPFF30160002,PUF Brandywine Global,,TRUE,HistoricalLoad,NAV,1
10134,UPFF30101002,PUF GMO Emerging Debt,,TRUE,HistoricalLoad,NAV,1
9954,UPFF30020002,PUF Internal Inv Grade Credit,,TRUE,HistoricalLoad,NAV,1
9894,UPFF30020002,PUF Credit Related Fixed,,TRUE,HistoricalLoad,NAV,1
9834,UPFF30010002,PUF Internal U.S. Nominal,,TRUE,HistoricalLoad,NAV,1
9774,UPFF30010002,PUF DOM FIXED INCOME,,TRUE,HistoricalLoad,NAV,1
9654,UPFF29620002,PUF SPX PUT SPREAD,,TRUE,HistoricalLoad,NAV,1
9474,UPFF29490002,PUF CARBON CRED FUT,,TRUE,HistoricalLoad,NAV,1
9414,UPFF29390002,PUF TAA EXP MGMT TRS,,TRUE,HistoricalLoad,NAV,1
9294,UPFF29370002,PUF MSCI EM EX CN SP,,TRUE,HistoricalLoad,NAV,1
9174,UPFF29350002,HTAA US TREASURIES,,TRUE,HistoricalLoad,NAV,1
9114,UPFF29340002,PUF TAA CMDTY SWAP,,TRUE,HistoricalLoad,NAV,1
9054,UPFF29330002,PUF TAA EM LONG FUT,,TRUE,HistoricalLoad,NAV,1
8994,UPFF29320002,PUF EM SHORT FUTURES,,TRUE,HistoricalLoad,NAV,1
8934,UPFF29320002,PUF EM FUTURES,,TRUE,HistoricalLoad,NAV,1
8874,UPFF29310002,PUF EM SHORT BETA,,TRUE,HistoricalLoad,NAV,1
8754,UPFF29290002,PUF TAA FX FUTURES,,TRUE,HistoricalLoad,NAV,1
8694,UPFF29280002,PUF TAA HIGH YLD SWP,,TRUE,HistoricalLoad,NAV,1
8634,UPFF29270002,PUF TAA INV GR SWP,,TRUE,HistoricalLoad,NAV,1
8454,UPFF29250002,PUF PUBLIC EM PASSIVE,,TRUE,HistoricalLoad,NAV,1
8394,UPFF29240002,PUF TAA CMDTY OPTION,,TRUE,HistoricalLoad,NAV,1
8334,UPFF29210002,PUF TAA GOLD FORWARD,,TRUE,HistoricalLoad,NAV,1
8214,UPFF29180002,PUF TAA DEV FUTURES,,TRUE,HistoricalLoad,NAV,1
8154,UPFF29170002,PUF TIPS SWAPS,,TRUE,HistoricalLoad,NAV,1
8094,UPFF29150002,PUF TAA Dev Options,,TRUE,HistoricalLoad,NAV,1
8034,UPFF29140002,PUF TAA DEV CNTRY,,TRUE,HistoricalLoad,NAV,1
7974,UPFF29140002,PUF DTAA DM EQ PASS,,TRUE,HistoricalLoad,NAV,1
7914,UPFF29130002,PUF TAA US SWAPS,,TRUE,HistoricalLoad,NAV,1
7854,UPFF29120002,PUF TAA NONUS DEV FX,,TRUE,HistoricalLoad,NAV,1
