FactReturnsID,DimAccountID,SHORT_NAME,SUBGROUP,SEGMENT,CATEGORY,SECTOR,LEVEL4,SECASE_NAME,PRELNK_AS_OF_DATE,MONTH,QUARTER,SIX_MONTH,FISCAL_YTD,YTD,YEAR_1,YEAR_2,YEAR_3,YEAR_4,YEAR_5,YEAR_7,YEAR_10,YEAR_15,YEAR_20,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,NAV,Source,Created_Date,Updated_Date,Execution_ID,Created_By,Updated_By,FinalNAV,CustodianMarketValue
1075439,85568,MSCI AC Wld P V,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.7754,-6.4138,-15.847,,-16.6017,-11.4594,6.4888,0.0855,-0.3783,0.3555,3.3499,4.2563,0.6132,4.4028,3.2756,,287107000000,260387000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1108564,82929,MSCI AC Pac G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.6614,-9.084,-15.8876,,-24.5834,-25.0842,-9.013,1.5957,0.8407,2.3229,6.377,8.2156,2.0105,5.7446,2.3988,,46775156156,40434870561,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
957051,82506,S&P Sup Cmp 1500 Pr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.3578,-5.1509,-20.6679,,-24.6226,-16.834,3.7649,6.2185,4.9779,7.0022,9.1335,9.4593,5.9382,7.8564,7.8166,,362882000000,328166000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
954831,82026,Rus Top200 Gr Idx-Pr Rtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.0701,-4.4892,-24.6268,,-31.018,-21.7077,-0.7904,11.1525,8.7216,12.0031,13.408,12.8065,9.0018,9.3935,8.1528,,140529000000,137933000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1072977,81608,MSCI EAFE+ CD Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.4576,-4.1563,-9.4757,,-6.1353,-3.2787,13.7249,2.6996,1.825,2.0458,5.0357,6.9252,2.5376,6.6414,10.0041,,76270903329,68806326386,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
986093,80947,MSCI AC Wld Ex US,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.9365,-4.7405,-12.4858,,-15.807,-13.4906,3.7683,2.6364,2.4425,2.9474,5.8174,7.0892,3.1995,7.1036,6.4169,,218140000000,195784000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1090443,80769,MSCI EAFE+ CD SmCp Pr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.0004,-4.0637,-15.6423,,-20.631,-19.6877,1.3396,1.0282,-0.6566,0.2321,3.6767,6.4938,2.0625,6.0284,3.7769,,27006045986,23594931114,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
997164,14269,FT EMU Gov Bond 1-3yr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.6042,-8.0065,-14.6834,,-17.3856,-19.1654,-10.7989,-5.188,-5.1532,-4.6356,-2.4886,-2.6828,-1.277,1.5922,3.4272,,13969434619,13323810687,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1083006,12462,BB Long Term High Yield,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.5986,-1.7231,-16.6494,,-25.5183,-24.3817,-5.0352,1.891,3.6241,3.1988,7.555,7.495,9.4977,11.0289,10.895,,481510000,445060000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1075211,10544,FT Collateralized,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.0879,-5.2978,-9.3315,,-13.8882,-14.2663,-7.6384,-3.7628,-0.9381,-0.9389,-0.1272,0.4915,2.4321,2.8625,6.793,,66606793945,63471465854,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1041798,10487,BB Agg/Maturity Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.3206,-4.7524,-9.2229,,-14.6096,-14.5996,-8.0022,-3.2555,-0.0319,-0.2701,0.5421,0.8906,2.7365,3.0839,6.0076,,249923000000,239703000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
925490,8559,BB Eurobond Sov Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.1208,-4.3406,-10.7149,,-19.6066,-18.9772,-10.1537,-4.5844,-0.4884,-0.5372,0.7659,0.8558,2.5325,2.9205,5.2662,,7167520000,6679370000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1100585,6342,BB Corp A Long,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.1443,-9.1638,-20.5149,,-29.3712,-28.3989,-15.4983,-7.5223,-1.291,-1.719,0.9662,1.3058,4.0473,4.4163,7.33,,8226870000,7478370000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1072327,5383,BB Eur-Agg 1-3 Year,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-1.1463,-1.7743,-3.339,,-4.6334,-4.8603,-2.5168,-1.7824,-1.0989,-0.973,-0.5806,0.0958,1.4196,1.8163,2.2429,,28762500000,28568840000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
977813,4960,FT Non-Yen WGBI JYHDG,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.8768,-5.443,-10.7192,,-15.7273,-15.7587,-9.6585,-5.3484,-1.9063,-1.8239,-1.0983,0.2435,1.6053,1.3943,3.3772,,6754910000000,6819700000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1076835,4726,BB Global Agg Singapore H,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.9868,-2.9078,-6.0158,,-10.3812,-10.8352,-6.5834,-2.1058,0.4049,0.4097,1.2661,1.1718,2.4883,3.0062,3.7949,,1667030000,1590540000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
948088,3231,MSCI EM EMEA Net Div Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.8125,-5.3597,-21.5502,,-31.1743,-32.7875,-2.6894,-5.886,-4.2118,-3.8162,0.0599,-2.9357,-2.5684,6.3248,4.4572,,8276761679,7627690989,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
948507,2151,FT Spain Wld Gv EUR,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.5244,-4.6224,-11.1765,,-15.9089,-16.5258,-9.0362,-5.9426,-1.8403,-1.0088,0.1228,3.3162,3.3057,3.4578,3.6629,,9763362273,9476934942,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1086126,1423,BB UST Bellwether 30 Y,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.6934,-10.3631,-22.6705,,-31.4904,-28.273,-20.8725,-9.6333,-1.5263,-1.9749,-0.7695,0.1665,3.77,3.7761,7.349,,199390000,338070000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1081327,1364,BB Mun 1-10Y Blend (1-12),0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.6302,-2.2952,-3.1122,,-7.7212,-7.5513,-3.2123,-0.8326,0.932,0.7068,1.1294,1.4119,2.7356,2.8472,3.7987,,7908420000,7693030000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
937107,105075,FTAW United Kingdom USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.0781,-10.7028,-20.5953,,-20.7345,-16.6739,4.5089,-2.1162,-2.2111,-1.225,1.296,1.9718,0.2431,5.3084,7.7862,,22644191398,20287795289,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
962126,102915,FTAW All Emerging USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.5611,-10.1329,-19.2687,,-23.4688,-24.2073,-5.0827,-0.3651,0.0303,-0.1544,4.9174,2.2124,1.8778,8.8251,6.8861,,60879629988,55319125242,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
955826,101355,S&P/IFC Inv Europe Cmp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.0152,-8.6231,-23.571,,-43.4959,-47.3483,-10.1512,-12.0217,-6.77,-5.9792,1.1122,-3.4751,-4.5239,6.0032,2.6824,,1337706544,1235833245,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
953186,100695,MSCI SC Kokusai Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.5755,-5.2805,-22.0298,,-26.9755,-24.3889,4.5074,3.8934,1.6236,3.4464,7.2494,8.2427,5.9381,10.5856,8.7635,,61465982035,54273373326,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1033699,100333,S&P/IFC Inv E ME Afr Cmp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.5461,-4.5597,-20.0886,,-19.1522,-20.8413,6.3431,0.5517,1.0505,0.334,3.8216,-0.0032,-0.6658,8.3798,6.4489,,9896182121,9380803095,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
866021,98763,Russell 1000 Growth Index,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.7216,-3.5966,-23.7669,,-30.6593,-22.5898,-0.7243,10.67,8.8865,12.165,13.7413,13.7006,10.101,11.0239,11.3607,,172165000000,169282000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1031002,97694,MSCI No. Amer Nt V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.3109,-6.1494,-16.7319,,-17.5791,-9.6177,9.2069,3.6657,3.6671,4.5895,7.7255,8.1077,4.7263,7.9039,8.0777,,188842000000,171969000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
846043,97684,SP LGMDC Europe,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.0754,-4.0783,-12.476,,-17.2708,-11.7715,5.9871,1.7301,2.7203,2.706,5.4656,7.0271,3.4865,6.7946,7.4629,,86668529598,78676206882,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1009465,96675,FTSE World Eurobloc Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.9461,-2.971,-11.2805,,-18.6189,-16.0844,2.2145,-0.0317,0.9648,1.0949,7.1052,8.0744,3.8627,8.2952,4.8327,,35930735453,34114891574,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1007605,96255,FTAW Adv Emerging Cmp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.5293,0.7395,-11.81,,-4.6837,-1.6194,12.7595,5.4809,6.1894,5.4019,11.1791,5.741,5.5168,11.1376,7.1963,,18076594685,16868558947,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1052718,95773,RMidcapVal Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.6951,-4.9248,-18.8691,,-20.3504,-13.5508,10.9527,4.4991,3.7671,4.7563,7.666,9.4399,6.8084,10.1947,10.4917,,62400223461,55962255784,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
908027,93065,MSCI World,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.2636,-4.3081,-17.8936,,-21.5607,-15.1231,4.89,6.2815,5.5789,7.0059,9.176,10.1576,5.9094,8.5435,8.7868,,506853000000,457551000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
869920,91923,S&P/TSX Comp Index,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.2568,-1.4091,-14.4092,,-11.1417,-5.3882,10.0568,6.5879,6.7066,6.5396,7.9806,7.2957,4.8825,8.5531,8.8633,,28052770457,26783365477,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1042436,91807,MSCI EAFE FrGr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.7461,-2.883,-12.9912,,-21.5499,-17.3373,0.876,3.1355,3.7287,4.6961,6.6574,8.821,3.9644,6.743,4.5574,,68357966117,61573655543,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1082234,87791,MSCI EAFE Sm Cap Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.8108,-3.8223,-13.9557,,-19.4532,-18.3884,2.8902,2.5118,0.9422,1.9883,5.6865,9.3657,4.5499,8.5142,6.7044,,24188894507,21097411822,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1074496,82752,MSCI China All Shares Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.2477,-20.5738,-18.1963,,-29.8627,-31.6312,-16.7304,-2.6008,-1.7915,-3.2077,1.8154,3.7011,,,6.035,,35324472419,31374184577,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1106704,82689,MSCI AC FE Ex JPY Ex HK G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-13.8848,-15.1508,-21.0917,,-31.1142,-32.6223,-17.5404,-0.4447,-0.4191,-0.4977,6.1781,5.1709,2.4644,8.227,3.3135,,23177553924,19679970612,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1102804,82209,MSCI Pac Fr XJ Pr Gr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.4115,-6.943,-15.5692,,-20.7654,-21.9195,-5.051,-4.047,-1.4449,1.5129,3.7952,3.2808,-0.6044,4.8479,3.9486,,9025197170,7907621439,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1095848,82030,MSCI WldX-Eur NtDiv Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.7639,-4.4426,-19.2573,,-22.8172,-16.2736,4.1462,7.01,5.8117,7.685,9.6695,10.5279,6.1635,8.4354,5.8712,,421200000000,379594000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
989333,81547,MSCI EM Ea Eur PrRtn Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.2037,-16.5117,-31.1426,,-80.0159,-81.2799,-48.3393,-38.0877,-29.228,-22.4364,-14.1957,-10.7086,-10.1851,-0.5413,-0.6895,,545859466,471089899.1,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1070097,81248,MSCI Wld Gr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.155,-3.2549,-22.0438,,-29.0955,-23.0411,-1.2266,7.8926,7.0092,9.2784,10.7376,11.5813,7.2548,9.0321,9.2785,,250676000000,224868000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1082583,79389,MSCI AC Asia Ex JPY P V,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.0117,-10.7948,-16.8286,,-19.2871,-19.5893,-2.2067,-3.368,-4.7863,-3.7016,0.2074,-0.2026,-0.4269,5.5605,1.7806,,27180682124,24109742654,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
918770,78186,MSCI Pacific Basin Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.4709,-2.6653,-8.5401,,-8.9857,-9.6975,7.4145,4.8223,2.5493,4.1199,6.0058,9.4337,2.5607,5.777,6.5875,,48892913742,43302663316,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
917810,78066,MSCI EASEA Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.1539,-4.1562,-12.5299,,-16.3048,-11.7567,5.7188,1.0704,2.1253,2.353,5.0496,6.3869,2.8924,6.5721,7.9772,,104503000000,94615721735,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1044738,12107,BB Gov/Credit Inter Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.6735,-3.0626,-5.3574,,-9.6249,-10.141,-5.3943,-1.6409,0.724,0.3843,0.8033,0.9969,2.5437,2.8604,5.0415,,131025000000,127796000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1102025,7782,BB Corp BAA Long,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.3919,-8.1907,-20.2629,,-29.518,-28.505,-13.1726,-6.3474,-0.4375,-0.6518,2.4204,2.3376,5.3295,5.8826,8.1427,,10559340000,9642730000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1038656,7541,BB 50%Gov/50%Corp 3-5Y,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.7041,-3.086,-5.0304,,-9.5347,-10.356,-5.2793,-1.5402,0.7923,0.4241,0.8451,1.1157,2.771,3.012,5.2033,,35086650000,34316930000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1101305,7062,BB Corp AAA Int,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.5408,-2.9905,-4.7066,,-8.5345,-9.0876,-4.7891,-1.0672,1.3679,0.8633,1.3014,1.3972,2.7105,3.0373,6.4777,,299520000,291760000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1045997,3467,BB MBS Income,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,0.2392,0.7025,1.3838,,2.029,2.6744,2.7143,2.8969,3.0576,3.1365,3.22,3.3713,3.8854,4.2886,7.1093,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1087326,2443,FT High Yd Mkt Idx 7+,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.6875,-1.9095,-13.881,,-20.0833,-19.4326,-5.3753,-1.8118,0.9092,0.9653,4.0059,3.8997,5.3059,7.3146,7.9215,,3004762703,2720464427,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1027582,1309,BB Corp High Yld Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.972,-0.6466,-10.4119,,-14.7449,-14.1388,-2.2534,-0.4509,1.2087,1.5741,4.126,3.9414,5.7103,7.4048,6.6317,,12962000000,12354940000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
963772,640,FT EP/NAR Developed Ex US,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.7161,-13.6356,-28.7174,,-31.0159,-29.593,-7.5108,-9.5038,-5.0663,-3.067,0.0275,1.3192,-0.6677,6.796,4.8218,,6146221166,5457023647,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1016540,104833,MSCI EM E Eur V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-13.9826,-24.3131,-39.0606,,-86.644,-87.4043,-52.5093,-42.9942,-31.9679,-24.7077,-14.3665,-14.128,-11.4455,0.6103,-1.864,,289337006.8,246049959.5,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
965066,103695,FTAW Americas Comp USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.1231,-4.7765,-20.6323,,-24.1017,-16.636,4.2117,7.6299,6.8102,8.6222,10.9744,10.7179,7.3921,9.8491,8.424,,369255000000,335150000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
962366,102975,FTAW Americas USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.1239,-4.7794,-20.6345,,-24.101,-16.6333,4.2131,7.6303,6.8099,8.6236,10.9751,10.7181,7.392,9.8445,7.703,,369255000000,335150000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1005860,102193,MSCI Europe Net Comp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.7019,-10.1507,-23.1663,,-28.8315,-24.8012,-2.1809,-1.7219,-1.4798,-1.2475,2.3553,3.4419,0.2946,6.0634,6.7671,,85653006255,77956810295,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
883184,101224,SP Dev SmCap XUSD & JPY,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.1154,-6.9382,-20.1446,,-25.7473,-24.2328,0.6253,1.2527,0.5761,1.556,5.0727,7.6711,4.1482,8.7722,7.6554,,21968494562,19595819870,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
953246,100755,MSCI Sm Cap Kokusai N C^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.6163,-5.3816,-22.2455,,-27.2445,-24.7387,4.0688,3.4468,1.1722,2.9875,6.7629,7.7502,5.4591,10.1035,8.2917,,61465982035,54273373326,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1039522,99794,MSCI AC Pac P Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.9922,-13.745,-24.3964,,-29.6508,-31.2128,-11.5384,-5.1018,-5.3057,-3.7366,1.127,0.8727,-1.3316,3.5857,-0.0836,,90620689333,79082074330,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
872384,99664,FTSE Nareit EQ Price Cmp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-13.8045,-11.982,-25.665,,-30.0898,-19.9915,1.2099,-5.105,-0.4923,-0.3794,1.7615,2.3169,0.5384,3.5813,5.3789,,13763514823,11906881520,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1029079,99133,MSCI Kokusai Comp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.1939,-5.99,-21.1659,,-25.0728,-18.5134,2.913,5.638,4.9866,6.3427,8.8972,8.9823,5.5244,9.0572,9.9332,,475662000000,429879000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1008085,96375,FTAW All Emerging,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.756,-2.2232,-4.8046,,-7.1482,-8.4398,2.1868,2.9965,4.0164,3.6355,9.6275,5.9219,5.307,11.4335,8.0835,,52320067005,49555787147,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1048998,94693,MSCI AC Far East Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.4954,-13.4679,-22.7191,,-28.8704,-30.5843,-10.6875,-2.9695,-3.2531,-1.5112,3.5871,3.7923,1.2916,5.7468,2.0869,,79165190039,69097206749,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
871600,92403,MSCI US MC VL N,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.9266,-5.2512,-17.7156,,-18.1082,-10.5076,14.4198,5.0784,4.1316,5.401,,,,,7.5854,,28237823462,24949993655,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
897886,91865,Rus Top200 Idx Pr Rtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.361,-5.3988,-21.4225,,-25.5668,-17.6499,2.1789,7.2368,5.9092,8.0367,9.9762,9.8946,5.9864,7.4742,7.7491,,251197000000,247091000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1098481,88988,MSCI Far E Nt Div Gr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.3186,-3.2687,-11.2431,,-19.423,-19.5555,-0.816,3.8964,1.3972,3.6267,6.0483,10.49,1.7207,4.4332,3.7805,,18666526462,16569906604,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
